code,name
/ACCGO/APL,
/ACCGO/BRT,
/ACCGO/DOC,
/ACCGO/DTY,
/ACCGO/LEF,
/ACCGO/LOC,
/ACCGO/NOD,
/ACCGO/NSA,
/ACCGO/SID,
/ACCGO/STL,
/ACCGO/UIS,
/ACCGO/WAC,
/AIF/BSKEY,
/AIF/FDIR,
/AIF/FNAM,
/AIF/IF,
/AIF/IFVER,
/AIF/MC,
/AIF/NS,
/AIF/NSREC,
/AIF/OTHUS,
/AIF/RECIP,
/AIF/SEROB,
/AIF/VISI,
/AIF/VMAP,
/AIF/VNAME,
/AIF/VNS,
/ASU/SCEN,
/ASU/VERSN,
/BA1/F1AUG,
/BA1/F4_FX,
/BA1/F4_MD,
/BA1/F4_PT,
/BA1/F4_ST,
/BA1/F4_VC,
/BA1/F4_VT,
/BOFU/BO,
/CDBASIS/A,
/CDBASIS/S,
/CEM/APPL,
/CEM/LE,
/CEM/PART,
/CFG/DIMEN,
/CFG/FUNCT,
/CFG/OBJTY,
/CFG/QUALF,
/CFG/VERSI,
/CPD/ASPCT,
/CPD/FP_PS,
/CPD/MP_CF,
/CPD/MP_ID,
/CPD/MP_IN,
/CPD/MP_OR,
/CPD/MP_TY,
/DSD/KUNNR,
/DSD/LCROL,
/DSD/SCEN,
/DSD/SPART,
/DSD/VAUTH,
/DSD/VKORG,
/DSD/VPTYP,
/DSD/VROUT,
/DSD/VTWEG,
/DSD/WERKS,
/GC1/DATCO,
/GC1/OBJNM,
/GC1/OBJTP,
/GSINS/BR1,
/GSINS/NL1,
/GSINS/PE1,
/GSINS/PE2,
/GSINS/TR1,
/IAM/AFLD1,
/IAM/AFLD2,
/IAM/AFLD3,
/IAM/APPL,
/IAM/AUTHG,
/IAM/A_ACT,
/IAM/A_ATR,
/IAM/A_ATY,
/IAM/A_STA,
/IAM/DOCTY,
/IAM/I_ACT,
/IAM/I_ITY,
/IAM/I_STA,
/IAM/OBJTY,
/IAM/PRIVA,
/IAM/QTYRC,
/IAM/SRCSY,
/IAM/TPRC,
/IAM/TXTTY,
/IAM/UACT,
/IBS/ORGEI,
/IBS/RBDID,
/INCMD/ICC,
/IPRO/COMP,
/IPRO/CTNT,
/IPRO/DCSL,
/IPRO/GRP,
/IWBEP/PRJ,
/IWBEP/RBC,
/IWBEP/TYP,
/LTB/RGMAS,
/MVA/VASSU,
/PF1/CA,
/PF1/CLARE,
/PF1/COKIN,
/PF1/CUSEG,
/PF1/EH_RC,
/PF1/EH_RT,
/PF1/PIAMT,
/PF1/PICUR,
/PF1/PIKIN,
/PF1/PITRA,
/PF1/POAMT,
/PF1/POCUR,
/PF1/POTYP,
/PF1/RECGP,
/PF1/RECTY,
/PF1/ROUTE,
/PF1/WB,
/PLMB/OBJT,
/PLMB/RCPT,
/PLMB/STAT,
/PM0/ACTN,
/PM0/ACTVT,
/PM0/APPLI,
/PM0/BILXP,
/PM0/BPRC,
/PM0/BTXID,
/PM0/CHRGS,
/PM0/CHRGT,
/PM0/CMPID,
/PM0/ENTIT,
/PM0/ITEM,
/PM0/MIGRA,
/PM0/OPERA,
/PM0/PPGRP,
/PM0/PRELG,
/PM0/RAPPL,
/PM0/RBOML,
/PM0/RMODL,
/PM0/SVGRP,
/PM0/TMPID,
/PM0/TMPTY,
/PMG/MPGRP,
/PRA/ACTTY,
/PRA/OMACT,
/PRA/OWN_F,
/PRA/PNACT,
/PRA/PNRCD,
/SAPCE/IU0,
/SAPCND/AP,
/SAPCND/CT,
/SAPCND/TY,
/SAPCND/US,
/SAPF15/BW,
/SAPPCE/TP,
/SAPPO/BPR,
/SAPPO/CMP,
/SAPPO/FLT,
/SAPSLL/LR,
/SAPSLL/LT,
/SAPSLL/NC,
/SAPSLL/NS,
/SCA/ACTVT,
/SCA/APDID,
/SCA/APPID,
/SCA/MODE,
/SCA/SCRID,
/SCDL/CAT,
/SCDL/ORG,
